DATETIME,DUID,PERIODID,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED
2025/08/13 10:30:00,ARWF1,42.0,-46.53,2.0
2025/08/13 11:00:00,ARWF1,43.0,-28.5,2.0
2025/08/13 11:30:00,ARWF1,44.0,-23.99,2.0
2025/08/13 12:00:00,ARWF1,45.0,-5.98,2.0
2025/08/12 14:00:00,BANGOWF1,1.0,-106.44,2.0
2025/08/12 14:30:00,BANGOWF1,2.0,-5.83,1.0
2025/08/12 15:00:00,BANGOWF1,3.0,-5.83,1.0
2025/08/12 15:30:00,BANGOWF1,4.0,-6.63,1.0
2025/08/12 14:00:00,BANGOWF2,1.0,-107.06,2.0
2025/08/12 14:30:00,BANGOWF2,2.0,-5.86,1.0
2025/08/12 15:00:00,BANGOWF2,3.0,-5.86,1.0
2025/08/12 15:30:00,BANGOWF2,4.0,-6.67,1.0
2025/08/13 10:30:00,BANN1,42.0,-378.29,2.0
2025/08/13 11:00:00,BANN1,43.0,-231.68,2.0
2025/08/13 11:30:00,BANN1,44.0,-195.02,2.0
2025/08/13 12:00:00,BANN1,45.0,-48.61,2.0
2025/08/12 15:30:00,BASTYAN,4.0,-20.71,1.0
2025/08/13 06:00:00,BASTYAN,33.0,-341.05,1.0
2025/08/14 04:00:00,BASTYAN,77.0,-0.02,1.0
2025/08/13 06:00:00,BBTHREE1,33.0,-78.88,1.0
2025/08/13 06:00:00,BBTHREE2,33.0,-78.88,1.0
2025/08/13 06:00:00,BBTHREE3,33.0,-78.88,1.0
2025/08/12 14:00:00,BERYLSF1,1.0,-112.3,2.0
2025/08/12 14:30:00,BERYLSF1,2.0,-6.09,1.0
2025/08/12 15:00:00,BERYLSF1,3.0,-6.09,1.0
2025/08/12 15:30:00,BERYLSF1,4.0,-6.93,1.0
2025/08/12 14:00:00,BHB1,1.0,28.89,2.0
2025/08/12 14:30:00,BHB1,2.0,19.63,2.0
2025/08/12 15:00:00,BHB1,3.0,2.65,2.0
2025/08/12 16:00:00,BHB1,5.0,77.96,2.0
2025/08/12 16:30:00,BHB1,6.0,84.36,2.0
2025/08/12 17:00:00,BHB1,7.0,110.72,2.0
2025/08/12 17:30:00,BHB1,8.0,32.1,2.0
2025/08/12 18:00:00,BHB1,9.0,107.94,2.0
2025/08/12 18:30:00,BHB1,10.0,4.04,2.0
2025/08/12 19:00:00,BHB1,11.0,114.44,2.0
2025/08/12 19:30:00,BHB1,12.0,1.33,2.0
2025/08/12 21:00:00,BHB1,15.0,18.07,2.0
2025/08/12 21:30:00,BHB1,16.0,94.76,2.0
2025/08/12 22:00:00,BHB1,17.0,53.0,2.0
2025/08/12 22:30:00,BHB1,18.0,47.22,2.0
2025/08/12 23:00:00,BHB1,19.0,53.07,2.0
2025/08/12 23:30:00,BHB1,20.0,49.66,2.0
2025/08/13 00:00:00,BHB1,21.0,10.2,2.0
2025/08/13 00:30:00,BHB1,22.0,93.13,2.0
2025/08/13 01:00:00,BHB1,23.0,112.76,2.0
2025/08/13 01:30:00,BHB1,24.0,85.87,2.0
2025/08/13 02:00:00,BHB1,25.0,63.56,2.0
2025/08/13 02:30:00,BHB1,26.0,85.76,2.0
2025/08/13 03:00:00,BHB1,27.0,67.93,2.0
2025/08/13 03:30:00,BHB1,28.0,96.06,2.0
2025/08/13 04:00:00,BHB1,29.0,87.37,2.0
2025/08/13 04:30:00,BHB1,30.0,203.53,2.0
2025/08/13 05:00:00,BHB1,31.0,172.4,2.0
2025/08/13 05:30:00,BHB1,32.0,220.55,2.0
2025/08/13 06:00:00,BHB1,33.0,245.17,2.0
2025/08/13 08:30:00,BHB1,38.0,57.46,2.0
2025/08/13 09:00:00,BHB1,39.0,253.38,2.0
2025/08/13 09:30:00,BHB1,40.0,343.01,2.0
2025/08/13 10:00:00,BHB1,41.0,185.84,2.0
2025/08/13 10:30:00,BHB1,42.0,-153.2,2.0
2025/08/13 11:00:00,BHB1,43.0,-169.36,2.0
2025/08/13 11:30:00,BHB1,44.0,-142.56,2.0
2025/08/13 12:00:00,BHB1,45.0,-35.54,2.0
2025/08/13 18:00:00,BHB1,57.0,326.12,2.0
2025/08/13 18:30:00,BHB1,58.0,270.2,2.0
2025/08/13 19:00:00,BHB1,59.0,1468.97,2.0
2025/08/13 19:30:00,BHB1,60.0,775.54,2.0
2025/08/13 20:00:00,BHB1,61.0,630.46,2.0
2025/08/13 20:30:00,BHB1,62.0,751.65,2.0
2025/08/13 21:00:00,BHB1,63.0,652.56,2.0
2025/08/13 21:30:00,BHB1,64.0,900.35,2.0
2025/08/13 22:00:00,BHB1,65.0,944.53,2.0
2025/08/13 22:30:00,BHB1,66.0,400.68,2.0
2025/08/13 23:00:00,BHB1,67.0,403.16,2.0
2025/08/13 23:30:00,BHB1,68.0,546.89,2.0
2025/08/14 00:00:00,BHB1,69.0,539.96,2.0
2025/08/14 00:30:00,BHB1,70.0,349.7,2.0
2025/08/14 01:00:00,BHB1,71.0,425.58,2.0
2025/08/14 01:30:00,BHB1,72.0,315.93,2.0
2025/08/14 02:00:00,BHB1,73.0,302.08,2.0
2025/08/14 02:30:00,BHB1,74.0,275.76,2.0
2025/08/14 03:00:00,BHB1,75.0,196.65,2.0
2025/08/14 03:30:00,BHB1,76.0,253.4,2.0
2025/08/14 04:00:00,BHB1,77.0,206.87,2.0
2025/08/12 14:00:00,BODWF1,1.0,-159.19,2.0
2025/08/12 14:30:00,BODWF1,2.0,-8.69,1.0
2025/08/12 15:00:00,BODWF1,3.0,-8.69,1.0
2025/08/12 15:30:00,BODWF1,4.0,-9.89,1.0
2025/08/12 14:00:00,BOMENSF1,1.0,-77.63,1.0
2025/08/12 14:30:00,BOMENSF1,2.0,-68.01,1.0
2025/08/12 15:00:00,BOMENSF1,3.0,-68.01,1.0
2025/08/12 15:30:00,BOMENSF1,4.0,-75.89,1.0
2025/08/12 14:00:00,BROKENH1,1.0,28.89,2.0
2025/08/12 14:30:00,BROKENH1,2.0,19.63,2.0
2025/08/12 15:00:00,BROKENH1,3.0,2.65,2.0
2025/08/12 16:00:00,BROKENH1,5.0,77.96,2.0
2025/08/12 16:30:00,BROKENH1,6.0,84.36,2.0
2025/08/12 17:00:00,BROKENH1,7.0,110.72,2.0
2025/08/12 17:30:00,BROKENH1,8.0,32.1,2.0
2025/08/12 18:00:00,BROKENH1,9.0,107.94,2.0
2025/08/12 18:30:00,BROKENH1,10.0,4.04,2.0
2025/08/12 19:00:00,BROKENH1,11.0,114.44,2.0
2025/08/12 19:30:00,BROKENH1,12.0,1.33,2.0
2025/08/12 21:00:00,BROKENH1,15.0,18.07,2.0
2025/08/12 21:30:00,BROKENH1,16.0,94.76,2.0
2025/08/12 22:00:00,BROKENH1,17.0,53.0,2.0
2025/08/12 22:30:00,BROKENH1,18.0,47.22,2.0
2025/08/12 23:00:00,BROKENH1,19.0,53.07,2.0
2025/08/12 23:30:00,BROKENH1,20.0,49.66,2.0
2025/08/13 00:00:00,BROKENH1,21.0,10.2,2.0
2025/08/13 00:30:00,BROKENH1,22.0,93.13,2.0
2025/08/13 01:00:00,BROKENH1,23.0,112.76,2.0
2025/08/13 01:30:00,BROKENH1,24.0,85.87,2.0
2025/08/13 02:00:00,BROKENH1,25.0,63.56,2.0
2025/08/13 02:30:00,BROKENH1,26.0,85.76,2.0
2025/08/13 03:00:00,BROKENH1,27.0,67.93,2.0
2025/08/13 03:30:00,BROKENH1,28.0,96.06,2.0
2025/08/13 04:00:00,BROKENH1,29.0,87.37,2.0
2025/08/13 04:30:00,BROKENH1,30.0,203.53,2.0
2025/08/13 05:00:00,BROKENH1,31.0,172.4,2.0
2025/08/13 05:30:00,BROKENH1,32.0,220.55,2.0
2025/08/13 06:00:00,BROKENH1,33.0,245.17,2.0
2025/08/13 08:30:00,BROKENH1,38.0,57.46,2.0
2025/08/13 09:00:00,BROKENH1,39.0,253.38,2.0
2025/08/13 09:30:00,BROKENH1,40.0,343.01,2.0
2025/08/13 10:00:00,BROKENH1,41.0,185.84,2.0
2025/08/13 10:30:00,BROKENH1,42.0,-153.2,2.0
2025/08/13 11:00:00,BROKENH1,43.0,-169.36,2.0
2025/08/13 11:30:00,BROKENH1,44.0,-142.56,2.0
2025/08/13 12:00:00,BROKENH1,45.0,-35.54,2.0
2025/08/13 18:00:00,BROKENH1,57.0,326.12,2.0
2025/08/13 18:30:00,BROKENH1,58.0,270.2,2.0
2025/08/13 19:00:00,BROKENH1,59.0,1468.97,2.0
2025/08/13 19:30:00,BROKENH1,60.0,775.54,2.0
2025/08/13 20:00:00,BROKENH1,61.0,630.46,2.0
2025/08/13 20:30:00,BROKENH1,62.0,751.65,2.0
2025/08/13 21:00:00,BROKENH1,63.0,652.56,2.0
2025/08/13 21:30:00,BROKENH1,64.0,900.35,2.0
2025/08/13 22:00:00,BROKENH1,65.0,944.53,2.0
2025/08/13 22:30:00,BROKENH1,66.0,400.68,2.0
2025/08/13 23:00:00,BROKENH1,67.0,403.16,2.0
2025/08/13 23:30:00,BROKENH1,68.0,546.89,2.0
2025/08/14 00:00:00,BROKENH1,69.0,539.96,2.0
2025/08/14 00:30:00,BROKENH1,70.0,349.7,2.0
2025/08/14 01:00:00,BROKENH1,71.0,425.58,2.0
2025/08/14 01:30:00,BROKENH1,72.0,315.93,2.0
2025/08/14 02:00:00,BROKENH1,73.0,302.08,2.0
2025/08/14 02:30:00,BROKENH1,74.0,275.76,2.0
2025/08/14 03:00:00,BROKENH1,75.0,196.65,2.0
2025/08/14 03:30:00,BROKENH1,76.0,253.4,2.0
2025/08/14 04:00:00,BROKENH1,77.0,206.87,2.0
2025/08/13 10:30:00,BULBES1,42.0,-64.31,2.0
2025/08/13 11:00:00,BULBES1,43.0,-39.39,2.0
2025/08/13 11:30:00,BULBES1,44.0,-33.15,2.0
2025/08/13 12:00:00,BULBES1,45.0,-8.26,2.0
2025/08/13 10:30:00,BULGANA1,42.0,-64.31,2.0
2025/08/13 11:00:00,BULGANA1,43.0,-39.39,2.0
2025/08/13 11:30:00,BULGANA1,44.0,-33.15,2.0
2025/08/13 12:00:00,BULGANA1,45.0,-8.26,2.0
2025/08/12 14:00:00,CAPBES1,1.0,4.77,2.0
2025/08/12 14:30:00,CAPBES1,2.0,3.24,2.0
2025/08/12 15:00:00,CAPBES1,3.0,0.44,2.0
2025/08/12 16:00:00,CAPBES1,5.0,12.87,2.0
2025/08/12 16:30:00,CAPBES1,6.0,13.92,2.0
2025/08/12 17:00:00,CAPBES1,7.0,18.27,2.0
2025/08/12 17:30:00,CAPBES1,8.0,5.3,2.0
2025/08/12 18:00:00,CAPBES1,9.0,17.81,2.0
2025/08/12 18:30:00,CAPBES1,10.0,0.67,2.0
2025/08/12 19:00:00,CAPBES1,11.0,18.89,2.0
2025/08/12 19:30:00,CAPBES1,12.0,0.22,2.0
2025/08/12 21:00:00,CAPBES1,15.0,2.98,2.0
2025/08/12 21:30:00,CAPBES1,16.0,15.64,2.0
2025/08/12 22:00:00,CAPBES1,17.0,8.75,2.0
2025/08/12 22:30:00,CAPBES1,18.0,7.79,2.0
2025/08/12 23:00:00,CAPBES1,19.0,8.76,2.0
2025/08/12 23:30:00,CAPBES1,20.0,8.2,2.0
2025/08/13 00:00:00,CAPBES1,21.0,1.68,2.0
2025/08/13 00:30:00,CAPBES1,22.0,15.37,2.0
2025/08/13 01:00:00,CAPBES1,23.0,491.11,2.0
2025/08/13 01:30:00,CAPBES1,24.0,14.17,2.0
2025/08/13 02:00:00,CAPBES1,25.0,191.11,2.0
2025/08/13 02:30:00,CAPBES1,26.0,192.48,2.0
2025/08/13 03:00:00,CAPBES1,27.0,493.98,2.0
2025/08/13 03:30:00,CAPBES1,28.0,494.26,2.0
2025/08/13 04:00:00,CAPBES1,29.0,494.21,2.0
2025/08/13 04:30:00,CAPBES1,30.0,33.59,2.0
2025/08/13 05:00:00,CAPBES1,31.0,28.45,2.0
2025/08/13 05:30:00,CAPBES1,32.0,36.4,2.0
2025/08/13 06:00:00,CAPBES1,33.0,40.46,2.0
2025/08/13 08:30:00,CAPBES1,38.0,9.48,2.0
2025/08/13 09:00:00,CAPBES1,39.0,41.82,2.0
2025/08/13 09:30:00,CAPBES1,40.0,56.61,2.0
2025/08/13 10:00:00,CAPBES1,41.0,30.67,2.0
2025/08/13 10:30:00,CAPBES1,42.0,20.35,2.0
2025/08/13 18:00:00,CAPBES1,57.0,53.82,2.0
2025/08/13 18:30:00,CAPBES1,58.0,44.59,2.0
2025/08/13 19:00:00,CAPBES1,59.0,242.43,2.0
2025/08/13 19:30:00,CAPBES1,60.0,127.99,2.0
2025/08/13 20:00:00,CAPBES1,61.0,104.05,2.0
2025/08/13 20:30:00,CAPBES1,62.0,124.05,2.0
2025/08/13 21:00:00,CAPBES1,63.0,107.69,2.0
2025/08/13 21:30:00,CAPBES1,64.0,148.59,2.0
2025/08/13 22:00:00,CAPBES1,65.0,155.88,2.0
2025/08/13 22:30:00,CAPBES1,66.0,66.13,2.0
2025/08/13 23:00:00,CAPBES1,67.0,66.54,2.0
2025/08/13 23:30:00,CAPBES1,68.0,90.26,2.0
2025/08/14 00:00:00,CAPBES1,69.0,89.11,2.0
2025/08/14 00:30:00,CAPBES1,70.0,57.71,2.0
2025/08/14 01:00:00,CAPBES1,71.0,70.24,2.0
2025/08/14 01:30:00,CAPBES1,72.0,52.14,2.0
2025/08/14 02:00:00,CAPBES1,73.0,49.85,2.0
2025/08/14 02:30:00,CAPBES1,74.0,45.51,2.0
2025/08/14 03:00:00,CAPBES1,75.0,32.45,2.0
2025/08/14 03:30:00,CAPBES1,76.0,41.82,2.0
2025/08/14 04:00:00,CAPBES1,77.0,34.14,2.0
2025/08/13 06:00:00,CETHANA,33.0,-341.05,1.0
2025/08/13 10:30:00,COHUNSF1,42.0,242.86,2.0
2025/08/13 11:00:00,COHUNSF1,43.0,148.74,2.0
2025/08/13 11:30:00,COHUNSF1,44.0,125.2,2.0
2025/08/13 12:00:00,COHUNSF1,45.0,31.21,2.0
2025/08/12 14:00:00,COLEASF1,1.0,15.35,2.0
2025/08/12 14:30:00,COLEASF1,2.0,10.43,2.0
2025/08/12 15:00:00,COLEASF1,3.0,1.41,2.0
2025/08/12 16:00:00,COLEASF1,5.0,41.43,2.0
2025/08/12 16:30:00,COLEASF1,6.0,44.84,2.0
2025/08/12 17:00:00,COLEASF1,7.0,58.84,2.0
2025/08/12 17:30:00,COLEASF1,8.0,17.06,2.0
2025/08/12 18:00:00,COLEASF1,9.0,57.37,2.0
2025/08/12 18:30:00,COLEASF1,10.0,2.15,2.0
2025/08/12 19:00:00,COLEASF1,11.0,60.82,2.0
2025/08/12 19:30:00,COLEASF1,12.0,0.71,2.0
2025/08/12 21:00:00,COLEASF1,15.0,9.6,2.0
2025/08/12 21:30:00,COLEASF1,16.0,50.36,2.0
2025/08/12 22:00:00,COLEASF1,17.0,28.17,2.0
2025/08/12 22:30:00,COLEASF1,18.0,25.1,2.0
2025/08/12 23:00:00,COLEASF1,19.0,28.21,2.0
2025/08/12 23:30:00,COLEASF1,20.0,26.39,2.0
2025/08/13 00:00:00,COLEASF1,21.0,5.42,2.0
2025/08/13 00:30:00,COLEASF1,22.0,49.49,2.0
2025/08/13 01:00:00,COLEASF1,23.0,59.93,2.0
2025/08/13 01:30:00,COLEASF1,24.0,45.64,2.0
2025/08/13 02:00:00,COLEASF1,25.0,33.78,2.0
2025/08/13 02:30:00,COLEASF1,26.0,45.58,2.0
2025/08/13 03:00:00,COLEASF1,27.0,36.1,2.0
2025/08/13 03:30:00,COLEASF1,28.0,51.05,2.0
2025/08/13 04:00:00,COLEASF1,29.0,46.44,2.0
2025/08/13 04:30:00,COLEASF1,30.0,108.17,2.0
2025/08/13 05:00:00,COLEASF1,31.0,91.62,2.0
2025/08/13 05:30:00,COLEASF1,32.0,117.22,2.0
2025/08/13 06:00:00,COLEASF1,33.0,130.3,2.0
2025/08/13 08:30:00,COLEASF1,38.0,30.54,2.0
2025/08/13 09:00:00,COLEASF1,39.0,134.66,2.0
2025/08/13 09:30:00,COLEASF1,40.0,182.3,2.0
2025/08/13 10:00:00,COLEASF1,41.0,98.77,2.0
2025/08/13 10:30:00,COLEASF1,42.0,29.8,2.0
2025/08/13 11:00:00,COLEASF1,43.0,-21.89,2.0
2025/08/13 11:30:00,COLEASF1,44.0,-18.43,2.0
2025/08/13 12:00:00,COLEASF1,45.0,-4.59,2.0
2025/08/13 18:00:00,COLEASF1,57.0,173.32,2.0
2025/08/13 18:30:00,COLEASF1,58.0,143.6,2.0
2025/08/13 19:00:00,COLEASF1,59.0,780.71,2.0
2025/08/13 19:30:00,COLEASF1,60.0,412.17,2.0
2025/08/13 20:00:00,COLEASF1,61.0,335.07,2.0
2025/08/13 20:30:00,COLEASF1,62.0,399.48,2.0
2025/08/13 21:00:00,COLEASF1,63.0,346.81,2.0
2025/08/13 21:30:00,COLEASF1,64.0,478.51,2.0
2025/08/13 22:00:00,COLEASF1,65.0,501.99,2.0
2025/08/13 22:30:00,COLEASF1,66.0,212.95,2.0
2025/08/13 23:00:00,COLEASF1,67.0,214.27,2.0
2025/08/13 23:30:00,COLEASF1,68.0,290.65,2.0
2025/08/14 00:00:00,COLEASF1,69.0,286.97,2.0
2025/08/14 00:30:00,COLEASF1,70.0,185.85,2.0
2025/08/14 01:00:00,COLEASF1,71.0,226.18,2.0
2025/08/14 01:30:00,COLEASF1,72.0,167.91,2.0
2025/08/14 02:00:00,COLEASF1,73.0,160.55,2.0
2025/08/14 02:30:00,COLEASF1,74.0,146.56,2.0
2025/08/14 03:00:00,COLEASF1,75.0,104.51,2.0
2025/08/14 03:30:00,COLEASF1,76.0,134.68,2.0
2025/08/14 04:00:00,COLEASF1,77.0,109.94,2.0
2025/08/12 14:00:00,CROOKWF2,1.0,4.77,2.0
2025/08/12 14:30:00,CROOKWF2,2.0,3.24,2.0
2025/08/12 15:00:00,CROOKWF2,3.0,0.44,2.0
2025/08/12 16:00:00,CROOKWF2,5.0,12.87,2.0
2025/08/12 16:30:00,CROOKWF2,6.0,13.92,2.0
2025/08/12 17:00:00,CROOKWF2,7.0,18.27,2.0
2025/08/12 17:30:00,CROOKWF2,8.0,5.3,2.0
2025/08/12 18:00:00,CROOKWF2,9.0,17.81,2.0
2025/08/12 18:30:00,CROOKWF2,10.0,0.67,2.0
2025/08/12 19:00:00,CROOKWF2,11.0,18.89,2.0
2025/08/12 19:30:00,CROOKWF2,12.0,0.22,2.0
2025/08/12 21:00:00,CROOKWF2,15.0,2.98,2.0
2025/08/12 21:30:00,CROOKWF2,16.0,15.64,2.0
2025/08/12 22:00:00,CROOKWF2,17.0,8.75,2.0
2025/08/12 22:30:00,CROOKWF2,18.0,7.79,2.0
2025/08/12 23:00:00,CROOKWF2,19.0,8.76,2.0
2025/08/12 23:30:00,CROOKWF2,20.0,8.2,2.0
2025/08/13 00:00:00,CROOKWF2,21.0,1.68,2.0
2025/08/13 00:30:00,CROOKWF2,22.0,15.37,2.0
2025/08/13 01:00:00,CROOKWF2,23.0,18.61,2.0
2025/08/13 01:30:00,CROOKWF2,24.0,14.17,2.0
2025/08/13 02:00:00,CROOKWF2,25.0,10.49,2.0
2025/08/13 02:30:00,CROOKWF2,26.0,14.15,2.0
2025/08/13 03:00:00,CROOKWF2,27.0,11.21,2.0
2025/08/13 03:30:00,CROOKWF2,28.0,15.85,2.0
2025/08/13 04:00:00,CROOKWF2,29.0,14.42,2.0
2025/08/13 04:30:00,CROOKWF2,30.0,33.59,2.0
2025/08/13 05:00:00,CROOKWF2,31.0,28.45,2.0
2025/08/13 05:30:00,CROOKWF2,32.0,36.4,2.0
2025/08/13 06:00:00,CROOKWF2,33.0,40.46,2.0
2025/08/13 08:30:00,CROOKWF2,38.0,9.48,2.0
2025/08/13 09:00:00,CROOKWF2,39.0,41.82,2.0
2025/08/13 09:30:00,CROOKWF2,40.0,56.61,2.0
2025/08/13 10:00:00,CROOKWF2,41.0,30.67,2.0
2025/08/13 10:30:00,CROOKWF2,42.0,20.35,2.0
2025/08/13 18:00:00,CROOKWF2,57.0,53.82,2.0
2025/08/13 18:30:00,CROOKWF2,58.0,44.59,2.0
2025/08/13 19:00:00,CROOKWF2,59.0,242.43,2.0
2025/08/13 19:30:00,CROOKWF2,60.0,127.99,2.0
2025/08/13 20:00:00,CROOKWF2,61.0,104.05,2.0
2025/08/13 20:30:00,CROOKWF2,62.0,124.05,2.0
2025/08/13 21:00:00,CROOKWF2,63.0,107.69,2.0
2025/08/13 21:30:00,CROOKWF2,64.0,148.59,2.0
2025/08/13 22:00:00,CROOKWF2,65.0,155.88,2.0
2025/08/13 22:30:00,CROOKWF2,66.0,66.13,2.0
2025/08/13 23:00:00,CROOKWF2,67.0,66.54,2.0
2025/08/13 23:30:00,CROOKWF2,68.0,90.26,2.0
2025/08/14 00:00:00,CROOKWF2,69.0,89.11,2.0
2025/08/14 00:30:00,CROOKWF2,70.0,57.71,2.0
2025/08/14 01:00:00,CROOKWF2,71.0,70.24,2.0
2025/08/14 01:30:00,CROOKWF2,72.0,52.14,2.0
2025/08/14 02:00:00,CROOKWF2,73.0,49.85,2.0
2025/08/14 02:30:00,CROOKWF2,74.0,45.51,2.0
2025/08/14 03:00:00,CROOKWF2,75.0,32.45,2.0
2025/08/14 03:30:00,CROOKWF2,76.0,41.82,2.0
2025/08/14 04:00:00,CROOKWF2,77.0,34.14,2.0
2025/08/13 10:30:00,CROWLWF1,42.0,-52.96,2.0
2025/08/13 11:00:00,CROWLWF1,43.0,-32.44,2.0
2025/08/13 11:30:00,CROWLWF1,44.0,-27.3,2.0
2025/08/13 12:00:00,CROWLWF1,45.0,-6.81,2.0
2025/08/12 14:00:00,DARLSF1,1.0,15.35,2.0
2025/08/12 14:30:00,DARLSF1,2.0,10.43,2.0
2025/08/12 15:00:00,DARLSF1,3.0,1.41,2.0
2025/08/12 16:00:00,DARLSF1,5.0,41.43,2.0
2025/08/12 16:30:00,DARLSF1,6.0,44.84,2.0
2025/08/12 17:00:00,DARLSF1,7.0,58.84,2.0
2025/08/12 17:30:00,DARLSF1,8.0,17.06,2.0
2025/08/12 18:00:00,DARLSF1,9.0,57.37,2.0
2025/08/12 18:30:00,DARLSF1,10.0,2.15,2.0
2025/08/12 19:00:00,DARLSF1,11.0,60.82,2.0
2025/08/12 19:30:00,DARLSF1,12.0,0.71,2.0
2025/08/12 21:00:00,DARLSF1,15.0,9.6,2.0
2025/08/12 21:30:00,DARLSF1,16.0,50.36,2.0
2025/08/12 22:00:00,DARLSF1,17.0,28.17,2.0
2025/08/12 22:30:00,DARLSF1,18.0,25.1,2.0
2025/08/12 23:00:00,DARLSF1,19.0,28.21,2.0
2025/08/12 23:30:00,DARLSF1,20.0,26.39,2.0
2025/08/13 00:00:00,DARLSF1,21.0,5.42,2.0
2025/08/13 00:30:00,DARLSF1,22.0,49.49,2.0
2025/08/13 01:00:00,DARLSF1,23.0,59.93,2.0
2025/08/13 01:30:00,DARLSF1,24.0,45.64,2.0
2025/08/13 02:00:00,DARLSF1,25.0,33.78,2.0
2025/08/13 02:30:00,DARLSF1,26.0,45.58,2.0
2025/08/13 03:00:00,DARLSF1,27.0,36.1,2.0
2025/08/13 03:30:00,DARLSF1,28.0,51.05,2.0
2025/08/13 04:00:00,DARLSF1,29.0,46.44,2.0
2025/08/13 04:30:00,DARLSF1,30.0,108.17,2.0
2025/08/13 05:00:00,DARLSF1,31.0,91.62,2.0
2025/08/13 05:30:00,DARLSF1,32.0,117.22,2.0
2025/08/13 06:00:00,DARLSF1,33.0,130.3,2.0
2025/08/13 08:30:00,DARLSF1,38.0,30.54,2.0
2025/08/13 09:00:00,DARLSF1,39.0,134.66,2.0
2025/08/13 09:30:00,DARLSF1,40.0,182.3,2.0
2025/08/13 10:00:00,DARLSF1,41.0,98.77,2.0
2025/08/13 10:30:00,DARLSF1,42.0,28.43,2.0
2025/08/13 11:00:00,DARLSF1,43.0,-22.73,2.0
2025/08/13 11:30:00,DARLSF1,44.0,-19.13,2.0
2025/08/13 12:00:00,DARLSF1,45.0,-4.77,2.0
2025/08/13 18:00:00,DARLSF1,57.0,173.32,2.0
2025/08/13 18:30:00,DARLSF1,58.0,143.6,2.0
2025/08/13 19:00:00,DARLSF1,59.0,780.71,2.0
2025/08/13 19:30:00,DARLSF1,60.0,412.17,2.0
2025/08/13 20:00:00,DARLSF1,61.0,335.07,2.0
2025/08/13 20:30:00,DARLSF1,62.0,399.48,2.0
2025/08/13 21:00:00,DARLSF1,63.0,346.81,2.0
2025/08/13 21:30:00,DARLSF1,64.0,478.51,2.0
2025/08/13 22:00:00,DARLSF1,65.0,501.99,2.0
2025/08/13 22:30:00,DARLSF1,66.0,212.95,2.0
2025/08/13 23:00:00,DARLSF1,67.0,214.27,2.0
2025/08/13 23:30:00,DARLSF1,68.0,290.65,2.0
2025/08/14 00:00:00,DARLSF1,69.0,286.97,2.0
2025/08/14 00:30:00,DARLSF1,70.0,185.85,2.0
2025/08/14 01:00:00,DARLSF1,71.0,226.18,2.0
2025/08/14 01:30:00,DARLSF1,72.0,167.91,2.0
2025/08/14 02:00:00,DARLSF1,73.0,160.55,2.0
2025/08/14 02:30:00,DARLSF1,74.0,146.56,2.0
2025/08/14 03:00:00,DARLSF1,75.0,104.51,2.0
2025/08/14 03:30:00,DARLSF1,76.0,134.68,2.0
2025/08/14 04:00:00,DARLSF1,77.0,109.94,2.0
2025/08/13 06:00:00,DEVILS_G,33.0,-341.05,1.0
2025/08/12 14:00:00,DPNTB1,1.0,15.35,2.0
2025/08/12 14:30:00,DPNTB1,2.0,10.43,2.0
2025/08/12 15:00:00,DPNTB1,3.0,1.41,2.0
2025/08/12 16:00:00,DPNTB1,5.0,41.43,2.0
2025/08/12 16:30:00,DPNTB1,6.0,44.84,2.0
2025/08/12 17:00:00,DPNTB1,7.0,58.84,2.0
2025/08/12 17:30:00,DPNTB1,8.0,17.06,2.0
2025/08/12 18:00:00,DPNTB1,9.0,57.37,2.0
2025/08/12 18:30:00,DPNTB1,10.0,2.15,2.0
2025/08/12 19:00:00,DPNTB1,11.0,60.82,2.0
2025/08/12 19:30:00,DPNTB1,12.0,0.71,2.0
2025/08/12 21:00:00,DPNTB1,15.0,9.6,2.0
2025/08/12 21:30:00,DPNTB1,16.0,50.36,2.0
2025/08/12 22:00:00,DPNTB1,17.0,28.17,2.0
2025/08/12 22:30:00,DPNTB1,18.0,25.1,2.0
2025/08/12 23:00:00,DPNTB1,19.0,28.21,2.0
2025/08/12 23:30:00,DPNTB1,20.0,26.39,2.0
2025/08/13 00:00:00,DPNTB1,21.0,5.42,2.0
2025/08/13 00:30:00,DPNTB1,22.0,49.49,2.0
2025/08/13 01:00:00,DPNTB1,23.0,59.93,2.0
2025/08/13 01:30:00,DPNTB1,24.0,45.64,2.0
2025/08/13 02:00:00,DPNTB1,25.0,33.78,2.0
2025/08/13 02:30:00,DPNTB1,26.0,45.58,2.0
2025/08/13 03:00:00,DPNTB1,27.0,36.1,2.0
2025/08/13 03:30:00,DPNTB1,28.0,51.05,2.0
2025/08/13 04:00:00,DPNTB1,29.0,46.44,2.0
2025/08/13 04:30:00,DPNTB1,30.0,108.17,2.0
2025/08/13 05:00:00,DPNTB1,31.0,91.62,2.0
2025/08/13 05:30:00,DPNTB1,32.0,117.22,2.0
2025/08/13 06:00:00,DPNTB1,33.0,130.3,2.0
2025/08/13 08:30:00,DPNTB1,38.0,30.54,2.0
2025/08/13 09:00:00,DPNTB1,39.0,134.66,2.0
2025/08/13 09:30:00,DPNTB1,40.0,182.3,2.0
2025/08/13 10:00:00,DPNTB1,41.0,98.77,2.0
2025/08/13 10:30:00,DPNTB1,42.0,28.43,2.0
